@RELATION ..\..\..\data_arff\u010-training.arff
@ATTRIBUTE GestureType  {swipe_left,swipe_right,swipe_up,swipe_down,tap_left,tap_right,tap_up,tap_down,scratchout,circle,square,x,c,two_handed_fb,two_handed_lr,unknown}
@ATTRIBUTE MinX NUMERIC
@ATTRIBUTE MinY NUMERIC
@ATTRIBUTE MaxX NUMERIC
@ATTRIBUTE MaxY NUMERIC
@ATTRIBUTE MeanX NUMERIC
@ATTRIBUTE MeanY NUMERIC
@ATTRIBUTE MedianX NUMERIC
@ATTRIBUTE MedianY NUMERIC
@ATTRIBUTE DiagonalLength NUMERIC
@ATTRIBUTE StartAngleSinXY NUMERIC
@ATTRIBUTE StartAngleCosXY NUMERIC
@ATTRIBUTE FirstLastAngleSinXY NUMERIC
@ATTRIBUTE FirstLastAngleCosXY NUMERIC
@ATTRIBUTE TotalAngleXY NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE SquaredTotalAngleXY NUMERIC
@ATTRIBUTE FirstLastDistance NUMERIC
@ATTRIBUTE TotalDistance NUMERIC
@ATTRIBUTE MaxAccelerationSquared NUMERIC
@ATTRIBUTE ZeroCrossingsX NUMERIC
@ATTRIBUTE ZeroCrossingsY NUMERIC
@ATTRIBUTE Stroke_MinX NUMERIC
@ATTRIBUTE Stroke_MinY NUMERIC
@ATTRIBUTE Stroke_MaxX NUMERIC
@ATTRIBUTE Stroke_MaxY NUMERIC
@ATTRIBUTE Stroke_MeanX NUMERIC
@ATTRIBUTE Stroke_MeanY NUMERIC
@ATTRIBUTE Stroke_MedianX NUMERIC
@ATTRIBUTE Stroke_MedianY NUMERIC
@ATTRIBUTE Stroke_DiagonalLength NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXY NUMERIC
@ATTRIBUTE Stroke_StartAngleCosXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleCosXY NUMERIC
@ATTRIBUTE Stroke_TotalAngleXY NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_FirstLastDistance NUMERIC
@ATTRIBUTE Stroke_TotalDistance NUMERIC
@ATTRIBUTE Stroke_MaxAccelerationSquared NUMERIC
@ATTRIBUTE Stroke_SideRatioFirst NUMERIC
@ATTRIBUTE Stroke_SideRatioLast NUMERIC
@ATTRIBUTE Stroke_TopRatioFirst NUMERIC
@ATTRIBUTE Stroke_TopRatioLast NUMERIC
@ATTRIBUTE Duration NUMERIC
@DATA
swipe_down,-0.8067073,-9.037801,2.420122,0,0.4033536,-5.083763,1.613415,-9.037801,9.596576,-0.90291,0.4298297,0.90291,0.4298297,-0.07582605,10.79173,21.52088,1.876807,21.21224,84.28495,1,0,174.3732,130.3333,179.2134,171.0034,176.3451,152.0491,176.7933,153.4927,40.95712,0.9615461,0.2746436,0.9968672,-0.07909317,10.96227,10.96227,17.53846,40.79792,41.47912,59648.18,0.6666688,0,0,1,376
swipe_down,-4.033536,-9.037801,2.420122,0,-0.6453658,-4.631873,0,-7.908075,11.10547,-0.3873301,0.9219411,0.5735765,0.8191521,3.385668,13.63182,25.40549,4.924039,22.5596,84.28495,2,0,177.6,130.3333,185.6671,176.6521,182.9536,156.8819,181.6335,160.271,47.01598,0.7000352,0.7141084,0.9904324,0.1379984,12.34025,12.34025,18.23637,46.76616,50.69829,65081.7,0,0.8000011,0,1,470
swipe_down,-1.613415,-7.343213,2.420122,0,0.5646951,-4.123496,0.8067073,-7.343213,8.378078,-0.2272936,0.9738263,0.90291,0.4298297,2.638721,11.70578,21.28495,1.876807,18.8138,54.57355,1,0,171.953,130.3333,180.0201,171.5683,176.72,149.8468,178.4067,147.8441,42.01667,0.7593518,0.6506802,0.9907528,-0.1356795,14.56542,14.56542,25.57845,41.61984,44.09086,59003.53,0.7000004,0,0,1,470
swipe_down,-0.8067073,-7.343213,2.420122,0,0.7170731,-4.26785,0.8067073,-7.343213,8.020923,-0.9615455,0.2746458,0.90291,0.4298297,6.596105,11.43424,21.72964,1.876807,16.78013,54.57355,0,0,171.1463,130.3333,178.4067,168.744,175.4219,151.4027,175.9866,156.317,39.09081,1,-4.371139E-08,0.9861771,-0.1656949,14.03162,14.03162,25.72407,38.94905,40.18353,57940.47,0.8888896,0,0,1,423
swipe_down,-1.613415,-7.908075,2.420122,0,0.5378048,-4.644425,-1.613415,-5.648625,8.877335,-0.9798157,-0.1999031,0.90291,-0.4298297,0.7013021,12.60238,25.12657,3.753613,17.2451,62.53765,2,0,172.7598,130.3333,177.6,172.1332,174.6152,153.8881,175.1799,159.1413,42.07914,0.9258866,-0.3778015,0.9933623,-0.1150274,13.89328,13.89328,24.81416,42.07914,43.6088,59475.76,1,0,0,1,423
swipe_down,-0.8067073,-7.908075,4.033536,0,0.7260365,-3.671606,0.8067073,-6.213488,9.271765,-0.9798157,-0.1999031,0.5735765,-0.8191521,-2.762574,14.69582,28.7854,0.9848077,22.84746,65.14076,1,0,170.3396,130.3333,177.6,167.0494,174.2998,149.6927,175.1799,152.363,37.42703,1,-4.371139E-08,0.981004,-0.1939875,16.05252,16.05252,30.33335,37.42703,39.6772,56921.09,1,0,0,1,470
swipe_down,-0.8067073,-8.472938,0.8067073,0,-0.1613415,-4.631872,0,-7.908075,8.625183,-1,-4.371139E-08,0.9615455,0.2746458,4.904084,12.409,23.11026,2.937264,17.22058,72.44144,2,0,177.6,130.3333,179.2134,176.6521,178.7734,155.3927,178.4067,156.8819,46.34682,0.9876429,0.156721,0.9993939,0.03481157,13.68708,13.68708,20.91578,46.34682,46.57777,63323.39,0,1,0,1,470
swipe_down,-2.420122,-6.77835,4.033536,0,0.6600333,-3.954037,1.613415,-6.77835,9.35926,-0.5735765,0.8191521,0.5735765,0.819152,0.9058869,14.81032,31.96687,0.9848077,27.26291,48.54914,1,0,170.3396,130.3333,180.8268,173.8277,174.1715,154.9519,172.7598,160.8359,44.74087,0.9029104,0.4298289,0.9863523,-0.1646485,17.05174,17.05174,31.75116,44.09623,47.25455,59311.1,0.6923085,0,0,1,517
swipe_down,-0.8067073,-7.343213,2.420122,0,1.12939,-4.179983,2.420122,-7.343213,8.020923,-0.8138149,0.5811241,0.5735765,0.819152,4.353813,13.7601,26.09942,0.9848077,19.16544,59.77976,0,0,166.3061,130.3333,178.4067,172.1332,172.3197,152.2089,172.7598,152.9278,43.5161,1,-4.371139E-08,0.9653828,-0.2608372,15.95675,15.95675,30.31083,43.29871,44.63087,57439.14,0.9333338,0,0,1,470
swipe_down,-0.8067073,-8.472938,1.613415,0.5648625,0.3457317,-3.227786,0.8067073,-6.213488,9.356218,-0.5735765,0.819152,0.5735765,0.819152,5.403343,16.04985,28.44777,0.9848077,20.95835,72.44144,1,1,171.1463,130.3333,178.4067,176.0872,173.9429,157.8986,171.953,164.7899,46.32634,0.9615459,0.2746443,0.9943125,-0.1065021,15.35682,16.57856,27.35649,45.44749,48.27037,60654.02,0.8888896,0.2222208,0,0.9876543,658
swipe_left,0,-1.694588,9.680488,3.389175,3.785319,0.9993722,6.453658,1.129725,10.93419,0.5735765,0.819152,-0.5735765,-0.8191521,-1.341499,15.1296,32.02839,0.9848077,22.12939,94.98812,0,1,128.3909,114.5172,177.6,130.3333,150.7482,120.2465,146.9451,115.6469,51.6884,-0.5735747,-0.8191532,-0.255266,-0.9668708,-10.86551,32.33307,87.70349,50.89527,53.98598,48528.54,1,0,1,0.1785713,611
swipe_left,0,-3.389175,7.260365,2.824313,3.350938,0.4345095,7.260365,0.5648625,9.556168,0.5735765,0.819152,-0.5735765,-0.8191521,-0.5936494,17.71382,34.91595,0.9848077,19.57021,53.03197,0,1,134.0378,117.3415,177.6,130.3333,153.975,123.1515,149.3652,117.3415,45.45825,-0.5735747,-0.8191532,-0.1285913,-0.9916977,-5.778933,31.36017,83.10947,43.92689,50.67908,48528.54,1,0,1,0.5652177,611
swipe_left,-2.420122,-3.389175,4.840244,6.213488,1.382927,2.098061,0.8067073,6.213488,12.03844,0.9798157,0.1999031,-0.5735765,-0.8191521,7.076302,18.60464,40.56853,0.9848077,34.29242,39.25821,1,1,158.239,92.48754,179.2134,130.3333,168.6724,109.2451,168.7262,102.6551,43.26925,-0.8138162,0.5811223,-0.8349373,-0.550345,-7.168151,25.77772,54.76919,35.17971,56.06908,48528.54,0.9230774,0,1,0.2238806,658
swipe_left,0,-2.824313,12.10061,3.389175,4.716135,0.08690195,12.10061,-1.694588,13.60265,0.5735765,0.819152,-0.5735765,-0.8191521,10.14136,18.18782,42.96428,0.9848077,31.36071,149.2964,0,1,116.2902,117.9064,177.6,130.3333,144.3521,124.8865,136.4579,119.6009,62.55651,-0.5735747,-0.8191532,-0.01842314,-0.9998303,-0.7634258,31.12523,82.52287,61.32017,69.42162,48528.54,1,0,1,0.9090917,611
swipe_left,0,-2.25945,6.453658,2.824313,3.457317,0.4034732,6.453658,0,8.215494,0,1,-0.5735765,-0.8191521,0.3367677,21.65438,47.93947,1.969615,19.04307,46.75482,0,1,129.1976,117.3415,177.6,130.3333,151.14,123.1031,149.3652,117.3415,50.11572,-0.5735759,-0.8191524,-0.1159144,-0.9932592,-2.680882,34.46684,92.16116,48.73094,54.19658,48528.54,1,0,1,0.5652177,658
swipe_left,0,-5.083763,7.260365,3.954038,3.630183,0.2824314,5.646951,-0.5648625,11.59287,0.5735765,0.819152,-0.5735765,-0.8191521,3.850072,16.95853,33.55967,0.9848077,24.41261,55.58453,0,1,134.0378,116.7766,177.6,130.3333,154.9501,123.3377,153.3988,116.7766,45.6229,-0.5735747,-0.8191532,-0.07756627,-0.9969872,-2.327842,28.76908,76.08572,43.69384,51.66996,48528.54,1,0,1,0.7500004,564
swipe_left,0,-3.389175,4.033536,4.5189,1.613415,0.8876411,0.8067073,2.824313,8.877335,0.5735764,0.8191521,-0.5735765,-0.8191521,5.131559,19.30305,36.88408,0.9848077,20.35424,24.24616,0,1,155.0122,109.4334,177.6,130.3333,164.5851,119.6386,162.2726,113.9523,30.77362,-0.5735726,-0.8191547,-0.4820281,-0.8761558,-11.69476,29.19843,66.55136,25.78059,38.5145,48528.54,1,0,1,0.4054055,658
