@RELATION ..\..\..\data_arff\u003-training.arff
@ATTRIBUTE GestureType  {swipe_left,swipe_right,swipe_up,swipe_down,tap_left,tap_right,tap_up,tap_down,scratchout,circle,square,x,c,two_handed_fb,two_handed_lr,unknown}
@ATTRIBUTE MinX NUMERIC
@ATTRIBUTE MinY NUMERIC
@ATTRIBUTE MaxX NUMERIC
@ATTRIBUTE MaxY NUMERIC
@ATTRIBUTE MeanX NUMERIC
@ATTRIBUTE MeanY NUMERIC
@ATTRIBUTE MedianX NUMERIC
@ATTRIBUTE MedianY NUMERIC
@ATTRIBUTE DiagonalLength NUMERIC
@ATTRIBUTE StartAngleSinXY NUMERIC
@ATTRIBUTE StartAngleCosXY NUMERIC
@ATTRIBUTE FirstLastAngleSinXY NUMERIC
@ATTRIBUTE FirstLastAngleCosXY NUMERIC
@ATTRIBUTE TotalAngleXY NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE SquaredTotalAngleXY NUMERIC
@ATTRIBUTE FirstLastDistance NUMERIC
@ATTRIBUTE TotalDistance NUMERIC
@ATTRIBUTE MaxAccelerationSquared NUMERIC
@ATTRIBUTE ZeroCrossingsX NUMERIC
@ATTRIBUTE ZeroCrossingsY NUMERIC
@ATTRIBUTE Stroke_MinX NUMERIC
@ATTRIBUTE Stroke_MinY NUMERIC
@ATTRIBUTE Stroke_MaxX NUMERIC
@ATTRIBUTE Stroke_MaxY NUMERIC
@ATTRIBUTE Stroke_MeanX NUMERIC
@ATTRIBUTE Stroke_MeanY NUMERIC
@ATTRIBUTE Stroke_MedianX NUMERIC
@ATTRIBUTE Stroke_MedianY NUMERIC
@ATTRIBUTE Stroke_DiagonalLength NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXY NUMERIC
@ATTRIBUTE Stroke_StartAngleCosXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleCosXY NUMERIC
@ATTRIBUTE Stroke_TotalAngleXY NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_FirstLastDistance NUMERIC
@ATTRIBUTE Stroke_TotalDistance NUMERIC
@ATTRIBUTE Stroke_MaxAccelerationSquared NUMERIC
@ATTRIBUTE Stroke_SideRatioFirst NUMERIC
@ATTRIBUTE Stroke_SideRatioLast NUMERIC
@ATTRIBUTE Stroke_TopRatioFirst NUMERIC
@ATTRIBUTE Stroke_TopRatioLast NUMERIC
@ATTRIBUTE Duration NUMERIC
@DATA
swipe_down,0,-3.389175,2.420122,0,0.5041921,-2.188842,0,-2.25945,4.164553,-1,-4.371139E-08,1,-4.371139E-08,0.959931,10.38471,20.58452,1.129725,12.88105,14.08961,0,0,173.5665,130.3333,177.6,147.8441,176.1658,139.7477,175.9866,140.5009,17.96929,1,-4.371139E-08,0.9744814,-0.2244684,12.39981,12.39981,22.80223,17.96929,19.13502,52330.95,1,0,0,1,376
swipe_down,-0.8067073,-2.824313,1.613415,0,0.3226829,-1.920533,0.8067073,-2.824313,3.719373,-0.90291,0.4298297,1,-4.371139E-08,7.409678,13.69286,34.56367,1.129725,11.64109,8.627519,3,0,174.3732,130.3333,178.4067,149.5387,176.6466,140.963,177.6,141.6306,19.62433,0.9615459,0.2746443,0.986177,-0.1656952,15.82934,15.82934,29.33577,19.47453,20.77622,52881.18,0.8000015,0,0,1,470
swipe_down,-0.8067073,-3.389175,0.8067073,0,0.08067071,-1.525129,-0.8067073,-1.694588,3.753613,-1,-4.371139E-08,0.5735765,-0.8191521,4.101523,15.44616,33.39368,0.9848077,9.926629,11.48651,2,0,175.1799,130.3333,177.6,145.5846,176.5,139.4225,175.9866,141.6306,15.44212,0.8138155,-0.5811233,0.998604,-0.05282117,15.0971,15.0971,28.53637,15.27262,17.1015,52572.49,1,0.6666645,0,1,470
swipe_down,-0.8067073,-2.25945,1.613415,0,0.4840243,-1.016753,0,-1.129725,3.310907,0.2272935,0.9738263,0.90291,0.4298297,4.330821,10.61401,22.48003,1.876807,11.49335,5.105115,2,0,172.7598,130.3333,178.4067,140.5009,174.8132,136.4955,173.5665,137.6765,11.63042,0.9615445,-0.2746491,0.9029096,-0.4298306,15.00187,15.00187,32.19531,11.26085,14.12925,49830.32,0.857144,0,0,1,470
swipe_down,-0.8067073,-2.25945,3.226829,0,1.165244,-1.192488,2.420122,-1.694588,4.62326,-8.742278E-08,-1,0.5735765,-0.8191521,3.610426,11.57394,26.41722,0.9848077,10.36363,15.51754,1,0,167.1128,130.3333,177.6,141.0657,173.6471,135.4736,175.1799,135.4171,15.00552,0.9029087,-0.4298323,0.7152296,-0.6988895,16.40609,16.40609,37.33088,15.00552,17.03159,49423.47,1,0,0,1,423
swipe_down,-0.8067073,-3.954038,2.420122,0,0.6722561,-1.694588,0.8067073,-2.824313,5.103611,-0.90291,0.4298296,0.5735765,0.819152,4.927395,17.95236,41.09376,0.9848077,16.80828,16.28519,1,0,168.7262,130.3333,178.4067,150.6684,173.5044,142.0651,174.3732,143.89,22.52168,0.9029087,-0.4298323,0.9295281,-0.3687512,20.12242,20.12242,41.91913,21.87675,25.09333,51650.42,0.9166672,0.08333281,0,1,564
swipe_down,0,-3.389175,4.033536,0,1.165244,-1.820113,0,-3.389175,5.268389,-0.3873301,0.9219411,1,-4.371139E-08,2.558152,11.03947,23.34264,1.129725,14.95789,24.24616,0,0,167.1128,130.3333,177.6,146.7143,172.1951,139.5406,171.1463,141.6306,19.45042,1,-4.371139E-08,0.8421932,-0.5391758,16.68432,16.68432,36.4394,19.45042,21.5333,49882.8,1,0,0,1,423
swipe_down,-0.8067073,-3.954038,3.226829,0,1.07561,-2.133925,0,-3.389175,5.648347,0,1,0.813815,-0.5811241,4.150192,9.637909,19.61446,2.776368,11.20234,16.28519,2,0,167.9195,130.3333,177.6,149.5387,171.0657,141.5741,170.3396,144.4549,21.50714,0.6824259,-0.7309548,0.892975,-0.4501062,16.58754,16.58754,35.83635,21.50714,23.8784,50661.73,1,0,0,1,423
swipe_down,-0.8067073,-3.954038,1.613415,0,0.4481707,-1.820113,0,-3.389175,4.635882,-0.90291,0.4298297,0.5735765,0.819152,6.289885,10.79585,22.65552,0.9848077,9.484406,16.28519,0,0,173.5665,130.3333,178.4067,146.7143,176.2286,140.2184,176.7933,144.4549,17.08114,0.9615459,0.2746443,0.9709972,-0.2390911,14.88876,14.88876,30.80208,16.8703,18.64364,52123.08,0.8333344,0,0,1,423
swipe_down,-0.8067073,-3.954038,2.420122,0,0.6722561,-1.977019,0.8067073,-3.954038,5.103611,-0.90291,0.4298297,1,-4.371139E-08,2.712574,17.38928,37.14234,1.129725,16.68233,16.28519,2,0,169.5329,130.3333,177.6,154.0576,173.8767,144.4984,174.3732,146.1495,25.05827,1,-4.371139E-08,0.9467625,-0.3219328,20.49946,20.49946,41.48834,25.05827,27.45661,52656.38,1,0,0,1,564
