@RELATION ..\..\..\data_arff\u004-training.arff
@ATTRIBUTE GestureType  {swipe_left,swipe_right,swipe_up,swipe_down,tap_left,tap_right,tap_up,tap_down,scratchout,circle,square,x,c,two_handed_fb,two_handed_lr,unknown}
@ATTRIBUTE MinX NUMERIC
@ATTRIBUTE MinY NUMERIC
@ATTRIBUTE MaxX NUMERIC
@ATTRIBUTE MaxY NUMERIC
@ATTRIBUTE MeanX NUMERIC
@ATTRIBUTE MeanY NUMERIC
@ATTRIBUTE MedianX NUMERIC
@ATTRIBUTE MedianY NUMERIC
@ATTRIBUTE DiagonalLength NUMERIC
@ATTRIBUTE StartAngleSinXY NUMERIC
@ATTRIBUTE StartAngleCosXY NUMERIC
@ATTRIBUTE FirstLastAngleSinXY NUMERIC
@ATTRIBUTE FirstLastAngleCosXY NUMERIC
@ATTRIBUTE TotalAngleXY NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE SquaredTotalAngleXY NUMERIC
@ATTRIBUTE FirstLastDistance NUMERIC
@ATTRIBUTE TotalDistance NUMERIC
@ATTRIBUTE MaxAccelerationSquared NUMERIC
@ATTRIBUTE ZeroCrossingsX NUMERIC
@ATTRIBUTE ZeroCrossingsY NUMERIC
@ATTRIBUTE Stroke_MinX NUMERIC
@ATTRIBUTE Stroke_MinY NUMERIC
@ATTRIBUTE Stroke_MaxX NUMERIC
@ATTRIBUTE Stroke_MaxY NUMERIC
@ATTRIBUTE Stroke_MeanX NUMERIC
@ATTRIBUTE Stroke_MeanY NUMERIC
@ATTRIBUTE Stroke_MedianX NUMERIC
@ATTRIBUTE Stroke_MedianY NUMERIC
@ATTRIBUTE Stroke_DiagonalLength NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXY NUMERIC
@ATTRIBUTE Stroke_StartAngleCosXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleCosXY NUMERIC
@ATTRIBUTE Stroke_TotalAngleXY NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_FirstLastDistance NUMERIC
@ATTRIBUTE Stroke_TotalDistance NUMERIC
@ATTRIBUTE Stroke_MaxAccelerationSquared NUMERIC
@ATTRIBUTE Stroke_SideRatioFirst NUMERIC
@ATTRIBUTE Stroke_SideRatioLast NUMERIC
@ATTRIBUTE Stroke_TopRatioFirst NUMERIC
@ATTRIBUTE Stroke_TopRatioLast NUMERIC
@ATTRIBUTE Duration NUMERIC
@DATA
swipe_down,-0.8067073,-12.99184,8.067073,0,2.742805,-5.309708,-0.8067073,-12.99184,15.73314,-0.9844366,-0.1757402,0.9798157,-0.1999031,1.031118,5.41293,11.68254,4.035491,37.3119,169.4386,2,0,163.886,130.3333,177.6,156.8819,170.8774,144.6432,171.953,151.2332,29.88143,0.7747532,-0.6322638,0.8884628,-0.4589485,8.342295,8.342295,18.22577,29.88143,33.79408,52439.34,1,0,0,1,235
swipe_down,-8.87378,-12.99184,8.87378,0,1.411738,-4.942547,0.8067073,-12.99184,21.99463,-0.3304376,0.9438278,0.9615455,0.2746458,7.543091,10.44515,24.10345,2.937264,60.14972,169.4386,2,0,166.3061,130.3333,178.4067,169.8737,172.6701,151.8609,176.7933,150.1035,41.35053,0.9940196,-0.1092018,0.9615453,-0.2746461,13.04217,13.04217,27.5861,41.12169,54.23588,57571.37,0.9333338,0,0,1,376
swipe_down,-3.226829,-7.343213,8.067073,0,2.240853,-4.079563,8.067073,-5.648625,13.47127,-0.7242401,-0.6895479,1,-4.371139E-08,3.177739,12.1971,28.14214,1.129725,37.67657,96.98463,3,0,155.8189,130.3333,180.0201,167.0494,167.5162,150.7249,163.886,154.6224,43.97463,0.995498,-0.09478224,0.8764793,-0.4814395,14.10465,14.10465,28.6709,41.8904,50.86453,52949.35,0.9,0.0666662,0,1,423
swipe_down,-0.8067073,-9.602663,5.646951,0,1.254878,-5.77415,0.8067073,-9.602663,11.56983,-0.9798157,-0.1999031,0.5735765,-0.8191521,-1.547137,11.66529,20.47942,0.9848077,38.82543,92.86192,2,0,166.3061,130.3333,177.6,182.3007,171.3077,155.5262,172.7598,160.8359,53.18044,0.6824259,-0.7309548,0.9771894,-0.2123697,15.35429,15.35429,30.99629,53.18044,57.1272,60891.26,1,0,0,1,423
swipe_down,-4.840244,-7.908075,2.420122,0,0,-4.393375,0,-7.908075,10.73548,-0.9798157,-0.1999031,0.9615455,-0.2746458,-5.660515,11.46441,22.32001,2.937264,27.8485,62.53765,1,0,172.7598,130.3333,177.6,169.8737,175.0992,152.7584,173.5665,159.1413,39.83553,0.9029096,-0.4298306,1,-4.371139E-08,11.08195,11.08195,18.86765,39.54037,42.94321,60398.84,1,1,0,1,423
swipe_down,-6.453658,-9.037801,1.613415,0,-1.411738,-4.801332,-5.646951,-3.954038,12.11443,-1,-4.371139E-08,1,-4.371139E-08,2.744549,10.45221,18.85827,1.129725,32.45127,81.68185,1,0,175.9866,130.3333,188.8939,168.744,182.6195,150.0408,182.4402,150.6684,40.52132,0.9728215,-0.2315561,0.9593881,0.2820893,9.224824,9.224824,13.64584,40.03662,44.98789,64155.44,0.1250003,1,0,1,376
swipe_down,-5.646951,-7.908075,2.420122,0,-1.843902,-3.711954,1.613415,-7.908075,11.2967,-0.6824263,0.7309544,0.5735765,0.8191521,-1.164766,8.894029,18.43028,2.954423,26.29678,65.14076,2,0,177.6,130.3333,190.5073,156.317,183.7511,144.1019,180.0201,148.9738,29.01294,0.5735769,0.8191518,0.8955897,0.4448809,6.157734,6.157734,8.405006,29.01294,35.42011,60728.04,0,1,0,1,329
swipe_down,-2.420122,-6.77835,6.453658,0,2.061585,-3.577462,6.453658,-4.5189,11.16647,-0.1386881,0.9903361,0.9615455,-0.2746458,0.04246247,8.095575,15.69214,2.937264,22.52986,62.07016,1,0,156.6256,130.3333,177.6,162.5305,165.3381,147.5052,157.4323,148.9738,38.42633,0.9318131,-0.3629386,0.8664303,-0.4992981,15.36613,15.36613,32.52037,37.16072,43.23679,51711.71,1,0.1153845,0,1,423
swipe_down,-1.613415,-7.908075,6.453658,0,1.210061,-3.558634,0,-7.908075,11.29669,-1,-4.371139E-08,0.90291,-0.4298297,-0.364702,12.45626,22.6931,1.876807,24.4171,62.53765,1,0,163.0793,130.3333,177.6,165.9197,169.0195,148.9738,163.0793,147.2792,38.43488,0.9417734,-0.3362484,0.9467626,-0.3219327,15.81963,15.81963,30.61245,37.58741,43.1835,54919.39,1,0.1666665,0,1,470
swipe_down,0,-6.213488,4.840244,0,1.512576,-2.753705,0.8067073,-6.213488,7.876255,0.5735765,0.819152,1,-4.371139E-08,3.316534,10.82145,22.6182,1.129725,24.1979,39.25821,0,0,165.4994,130.3333,177.6,152.363,172.3116,140.3126,171.1463,137.1117,25.13424,0.9615445,-0.2746491,0.8764794,-0.4814393,14.44878,14.44878,31.09886,25.13424,27.7233,51208.78,1,0,0,1,376
swipe_left,-1.613415,-6.77835,17.74756,2.25945,2.668339,-0.5648625,0,0,21.36654,-8.742278E-08,-1,-0.5735765,-0.8191521,12.13801,19.64293,50.16448,0.9848077,68.17338,314.9759,3,1,142.9116,124.6847,179.2134,137.6765,166.479,129.486,179.2134,124.6847,38.55658,-1,-4.371139E-08,0.2071011,-0.9783195,2.268913,19.19864,45.47944,35.45714,48.56642,48528.54,0.9555559,0,0.4347823,1,611
swipe_left,0,-6.213488,16.13415,6.77835,5.77106,-0.04345084,16.13415,0,20.71469,1,-4.371139E-08,-0.5735765,-0.8191521,11.31753,19.0266,41.9291,2.954423,40.35068,260.3107,0,1,102.5762,108.3037,177.6,130.8982,140.9524,122.2639,134.8445,108.3037,78.35227,-0.5735747,-0.8191532,0.007528862,-0.9999716,1.220621,30.36984,77.44208,75.02591,90.44697,48528.54,1,0,0.9749999,1,611
swipe_left,0,-4.5189,6.453658,2.25945,3.080155,-0.7189159,2.420122,1.694588,9.35926,0.5735766,0.8191519,-0.5735765,-0.8191521,4.620542,13.00728,27.84403,2.954423,23.24707,62.07016,0,1,143.7183,122.4253,177.6,138.2414,162.3398,129.0624,166.3061,122.4253,37.39146,-0.5735755,-0.8191527,0.2272935,-0.9738263,-4.768372E-06,20.24582,51.23667,34.79236,41.36193,48528.54,1,0,0.4999998,1,517
swipe_left,0,-5.648625,8.87378,3.954038,4.302438,-0.6590062,8.87378,-5.083763,13.07498,-0.8529202,-0.5220412,-0.8529202,-0.5220412,2.061982,19.40557,43.13229,4.635882,32.93364,104.5886,0,1,125.9707,117.9064,177.6,138.2414,152.468,127.6828,156.6256,117.9064,55.4896,-0.7242396,-0.6895484,0.1514046,-0.9884719,-0.1494029,25.6379,66.13302,52.2314,62.22746,48528.54,1,0,0.6111109,1,564
swipe_left,0,-1.129725,4.033536,2.824313,1.613415,0.7060782,0,0,5.648348,-0.5735765,-0.8191521,-0.5735765,-0.8191521,-0.6108651,10.73377,25.99148,4.924039,8.86327,24.24616,0,1,164.6927,122.9901,177.6,130.3333,168.5469,124.9985,167.1128,122.9901,14.84997,-0.5735759,-0.8191524,-0.4009182,-0.9161139,-2.530732,12.65363,32.0229,14.08921,15.75692,48528.54,1,0,1,0.2307694,376
swipe_left,0,-6.77835,9.680488,6.213488,3.666851,-0.3081069,0,0,16.20184,0.5735765,0.8191521,-0.5735765,-0.8191521,8.813912,15.0971,33.51553,0.9848077,44.31635,139.6579,0,1,137.2646,117.9064,177.6,133.7225,156.8945,126.7559,159.8524,117.9064,43.32543,-0.5735747,-0.8191532,0.08372974,-0.9964885,-1.001358E-05,20.24584,51.23673,40.47751,49.24039,48528.54,1,0,0.7857142,1,517
swipe_left,0,-4.5189,6.453658,2.824313,2.016768,-0.4438206,0,0,9.776118,0,1,-0.5735765,-0.8191521,-1.308997,20.15855,46.3247,0.9848077,34.46827,62.07016,0,1,149.3652,123.555,177.6,136.5468,166.1448,129.166,167.9195,123.555,31.08036,-0.5735726,-0.8191547,0.2149225,-0.9766311,-2.530737,22.77656,57.64129,28.91036,34.46826,48528.54,1,0,0.5217389,1,658
swipe_left,0,-5.083763,7.260365,2.824313,1.708321,-0.1329088,0,0,10.73548,0,1,-0.5735765,-0.8191521,6.641441,20.41116,43.03013,0.9848077,36.71333,78.55755,0,1,148.5585,120.7307,177.6,132.5928,167.1576,127.3521,172.7598,125.8144,31.37064,-0.573572,-0.8191552,0.07756674,-0.9969872,-9.60729,29.85311,74.51109,29.12923,36.34509,48528.54,1,0,0.809523,1,799
swipe_left,0,-5.648625,8.067073,6.77835,3.630183,-0.2824312,5.646951,-3.954038,14.81578,0.5735764,0.8191521,-0.5735765,-0.8191521,3.0276,14.89584,31.08083,4.924039,33.02967,96.98463,0,1,141.2982,117.3415,177.6,133.1576,157.5057,126.0198,159.8524,120.1658,39.59765,-0.7344303,-0.6786841,0.07756627,-0.9969872,5.401281,19.90601,49.63218,36.41153,46.73661,48528.54,1,0,0.8214287,1,470
swipe_left,-0.8067073,-6.77835,9.680488,1.694588,1.568598,-0.4079563,0.8067073,0.5648625,13.48228,-0.5735765,0.819152,-0.5735765,0.819152,-1.570796,18.50049,37.1024,0.9848077,33.62838,139.6579,0,1,149.3652,122.9901,178.4067,137.6765,170.3821,128.7279,173.5665,126.3793,32.54378,-0.5735705,0.8191562,0.2517039,-0.9678043,-12.74886,27.93323,68.47957,29.17403,37.32988,48668.81,0.9722224,0,0.4999997,1,846
swipe_right,-9.680488,-6.77835,0,6.77835,-3.899085,0.5648624,0,0,16.65821,0.9417735,-0.3362479,-0.5735765,0.819152,5.25431,12.75923,26.16548,1.969615,47.54882,139.6579,0,1,177.6,108.3037,224.389,130.3333,201.6771,118.3409,204.2213,108.3037,51.71573,-0.5735759,0.8191525,-0.1433737,0.9896686,-1.41119,5.579287,4.088767,47.27746,60.4499,65616.27,0,1,1,0.6923079,564
swipe_right,-9.680488,-6.77835,0,6.77835,-4.356219,0.7908075,0,0,16.65821,0.5735765,-0.8191521,-0.5735765,0.819152,5.67232,11.95551,26.73779,0.9848077,46.28596,139.6579,0,1,177.6,111.128,221.1622,130.3333,199.0878,120.628,205.028,111.128,47.60787,-0.5735765,0.819152,-0.178616,0.9839188,-1.832592,4.276052,2.612088,44.27417,53.17962,63900.66,0,1,1,0.5882353,470
swipe_right,-9.680488,-6.77835,0,2.824313,-2.689024,-0.627625,0,0,13.63536,-0.5735765,0.8191521,-0.5735765,0.8191521,-1.308997,4.974188,7.897207,4.924039,28.55943,139.6579,0,1,177.6,124.6847,201.8012,135.982,190.1846,129.5425,185.6671,124.6847,26.70818,-0.5735766,0.8191519,0.2272939,0.9738262,0.610862,3.054324,1.865779,24.85168,29.54423,59214.83,0,1,0.4999993,1,423
swipe_right,-9.680488,-3.389175,0,6.77835,-3.666851,0.9243205,0,0,14.03889,0.5735765,-0.8191521,-0.5735765,0.8191521,3.341769,11.66806,22.1231,4.924039,33.89196,139.6579,0,1,177.6,111.128,217.9354,130.3333,203.2802,118.8478,208.2549,113.3875,44.67421,-0.5735763,0.8191522,-0.2444285,0.9696673,4.053116E-06,4.886927,2.985257,41.59711,49.24038,61935.64,0,1,1,0.4705885,517
swipe_right,-5.646951,-3.389175,4.840244,3.954038,-2.083994,0.423647,0,0,12.8025,0.5735765,-0.8191521,-0.5735765,0.819152,3.01893,14.88717,29.97087,1.969615,36.0215,47.52247,2,1,177.6,116.7766,202.6079,130.3333,193.61,122.7729,200.9945,117.3415,28.44609,-0.5735759,0.8191525,-0.1992113,0.9799566,0.8372681,6.94592,9.036034,25.51942,41.49558,56737.43,0,1,1,0.6250004,564
swipe_right,-7.260365,-3.954038,5.646951,5.083763,-1.613415,-0.1027023,-4.033536,-2.824313,15.75692,0.5735765,-0.8191521,-0.5735765,0.8191521,6.58918,13.10472,29.43947,2.954423,42.41571,78.55755,2,1,177.6,120.7307,195.3476,131.4631,189.9023,126.8029,195.3476,123.555,20.7403,-0.5735762,0.8191522,0.06352696,0.9979801,3.141592,6.806781,9.016677,17.78348,35.45309,55443.21,0,1,0.8947364,1,517
swipe_right,-7.260365,-5.083763,0,5.083763,-3.803048,1.21042,-7.260365,5.083763,12.49366,0.5735765,-0.8191521,-0.5735765,0.819152,5.061455,11.34464,26.36464,3.939231,31.51385,78.55755,0,1,177.6,116.7766,204.2213,130.3333,191.919,122.8489,196.961,116.7766,29.8744,-0.5735762,0.8191522,-0.3032851,0.9528999,-1.832596,3.054326,1.865781,27.93718,32.49865,56556.31,0,1,1,0.3750002,329
swipe_right,-2.420122,-2.824313,0,0,-1.344512,-1.318013,-1.613415,-1.129725,3.719373,0.7593519,0.6506801,0.7593519,0.6506801,1.737357,1.737357,1.642141,3.719373,3.846422,13.83373,0,0,177.6,130.3333,181.6335,134.2874,180.2218,133.0164,181.6335,134.2874,5.64834,0.7000358,0.7141078,0.7000358,0.7141078,1.473187,1.473187,1.116753,5.64834,5.688979,51023.84,0,1,0,1,141
swipe_right,-8.067073,-3.954038,5.646951,5.648625,-1.613415,1.80756,0,0,16.74173,0.7242401,-0.6895479,-0.5735765,-0.8191521,13.21771,16.8829,39.27989,0.9848077,52.1483,96.98463,1,1,176.7933,108.3037,199.3811,130.3333,188.0139,118.0091,192.1207,113.3875,31.55177,-0.9615459,0.2746443,-0.7460357,0.665906,-4.144674,9.20613,16.40674,24.22886,39.55482,51482.52,0.0357147,0.7499998,1,0.1794874,470
swipe_right,-5.646951,0,0.8067073,6.213488,-1.843902,2.25945,-2.420122,1.694588,8.958634,0.813815,-0.5811241,-0.5735765,-0.8191521,-0.3305779,9.0942,18.84527,0.9848077,19.45183,70.49548,1,0,175.9866,114.5172,190.5073,130.3333,181.5327,123.4844,179.2134,124.6847,21.47095,-0.573572,-0.8191552,-0.7747533,0.6322637,-8.408902,8.408902,15.92039,20.41443,23.15111,49407.22,0.1111115,1,1,0,329
swipe_up,-3.226829,0,2.420122,12.42698,-0.3585366,5.27205,-1.613415,12.42698,13.64983,0.9696785,-0.2443844,-0.5735765,-0.8191521,-2.087027,12.27494,24.53131,2.954423,32.43867,157.0328,1,0,174.3732,82.88488,180.8268,130.3333,177.1966,103.8413,175.9866,93.05241,47.88533,-0.5735726,-0.8191547,-0.9976955,0.06785023,-9.865025,9.865025,16.51774,47.55804,50.98391,48528.54,0.5000012,1,1,0,423
swipe_up,-4.840244,0,0.8067073,12.99184,-1.109223,5.436802,-0.8067073,11.86211,14.16601,0.8321261,0.5545864,-0.5735765,0.8191521,-1.457047,9.52429,15.83439,5.908847,33.83956,169.4386,1,0,177.6,86.83892,186.4738,130.3333,183.1573,105.856,182.4402,102.0902,44.3904,-0.5735759,0.8191525,-0.9798157,0.1999032,-6.734414,6.734414,8.710341,44.3904,47.40892,49399.26,0,1,1,0,376
